article_id,article_url,article_title,article_tags,image_id,image_url
2612,https://www.comicsbeat.com/magnetic-press-does-sdcc-at-home-with-magnetic-con-23-virtual-event/,Magnetic Press does SDCC-at-home with MAGNETIC-CON '23 virtual event,bess;zach howard;sergio toppi;osamu tezuka|,D4B3D1E456CD2C140342F08BDB291646,https://i0.wp.com/www.comicsbeat.com/wp-content/uploads/2023/07/oj3ykte8qpy92cly6ig3s729di6mb-e1689787021647.jpg?fit=1200%2C696&ssl=1
2613,https://www.aol.com/news/york-distribute-flyers-telling-migrants-202057785.html,New York to distribute flyers telling migrants at border to 'consider another city',adams;aurora ellis;greg abbott;joe biden;ted hesson|coalition for the homeless;reuters;legal aid society,89222062743E26C3D2F6EF0A23072DE3,https://media.zenfs.com/en/aol_reuters_29/fbe16d4afb1d46d991a00e93eee1f074
2614,https://nypost.com/2023/07/19/wife-of-accused-gilgo-beach-killer-rex-heuermann-files-for-divorce/,Wife of accused Gilgo Beach killer Rex Heuermann files for divorce,ellerup facebook;asa ellerup;michael brown;rex heuermann|asa ellerup suffolk county supreme court;twitter;rex heuermann police;suffolk county supreme court;suffolk county police;rex heuermann consultants associates,F323D20F78398BCE7045EC01A903E277,https://nypost.com/wp-content/uploads/sites/2/2023/07/newspress-collage-bljg1gp12-1689808689953.jpg?quality=75&strip=all&1689794314
2615,https://www.perthnow.com.au/news/the-lott-reveals-tricks-to-winning-upcoming-100m-powerball-c-11331404,$40 million Powerball: The Lott reveals tricks to winning upcoming draw,enrique ascui;nicki connolly|,B2EC509BD6522D34F60FDEC8AF62DF94,https://images.perthnow.com.au/publication/C-11331404/15bf983ad43deadc50cb6468036a8dad77375aad-16x9-x0y0w2048h1152.jpg?imwidth=1200
2616,https://rock101.com/news/9843073/cryptocurrency-robberies-delta-richmond-bc/,Homes of cryptocurrency investors robbed in Lower Mainland: Police,police;police in richmond,E1EB261DAB15E3E8845934491AA13C57,https://globalnews.ca/wp-content/uploads/2023/01/20230109110136-63bc432e2817aa03572ff6b9jpeg.jpg?quality=70&strip=all
2617,https://nypost.com/2023/07/19/the-secret-to-making-your-iphone-battery-last-longer/,The secret to making your iPhone battery last longer,battery health charging optimized battery,8F1EBAE8E56ACF34D96EB2E41F9D5C0C,https://nypost.com/wp-content/uploads/sites/2/2023/07/newspress-collage-yo3j4wr80-1689803220495.jpg?quality=75&strip=all&1689788945
2618,https://www.santacruzsentinel.com/2023/07/19/authorities-weigh-options-as-surfboard-hopping-sea-otter-gives-them-the-slip/,Authorities weigh options as surfboard-hopping sea otter keeps giving them the slip,alvitre;dylan reisig;hamsa merlet;mark woodward;dustin mulvaney dustinmulvaney;colleen young;dustin mulvaney|twitter;wildlife service;california department of fish,15E6310C41DDDA115643C8BFEA01D9CB,https://www.santacruzsentinel.com/wp-content/uploads/2023/07/SJM-L-OTTER-0720-1.jpg
2619,https://www.bravotv.com/the-daily-dish/asa-soltan-rahmatis-life-son-kaftans-relationship-updates,"Asa Soltan Rahmati's Life: Son, Kaftans, Relationship Updates",soltan rahmati;jermaine jackson jr|instagram,E2F8C6DB20E8A24931C5591636EBDBB2,https://www.bravotv.com/sites/bravo/files/2023/07/daily-dish-shahs-asa-soltan_0_0.jpg
2620,https://localnews8.com/news/national-world/cnn-world/2023/07/19/wagners-prigozhin-apparently-seen-in-public-for-first-time-since-failed-mutiny-3/,Wagner's Prigozhin apparently seen in public for first time since failed mutiny,p murphy;vladimir putin;allegra goodwin;yevgeny prigozhin;yevgeny viktorovich;katharina krebs;alexander lukashenko;gianluca mezzofiore;vasco cotovio|cable news network inc;warner bros;discovery company;cnn;russian ministry of defense,6736A9AA24C4EC50CE41DB6ED9F2EA76,https://localnews8.b-cdn.net/2023/07/WagnerBelarus71923-300.jpg
2621,https://mb.com.ph/2023/7/19/nolan-and-the-epic-biography-a-review-of-oppenheimer-1,Nolan and the epic biography: A review of 'Oppenheimer',k onassis;lewis strauss;edward teller;cillian murphy;martin sherwin;kitty oppenheimer;neil armstrong;david hill;albert einstein;jean tatlock;robert downey jr;christopher nolan oppenheimer;rami malek;j robert oppenheimer;leslie groves;benny safdie;kai bird;tom conti;florence pugh;matt damon;marilyn monroe;emily blunt|,610A773BA31546C4B276E3641D1827B2,https://storage.googleapis.com/mb-mkt-neo-prod-1-uploads/image0_4498d9898b/image0_4498d9898b.jpeg
2622,http://www.namibiansun.com/my-zone/youth-led-robotics-and-stem-initiative2023-07-2074431,Youth-led robotics and STEM initiative,griebel;funmilayo akpokiniovo|genius robotics club,439DBE3D2AF01E296497A418B81922ED,https://cdn.nmh.com.na:2083/S3Server/mynamibia-eu/nmhwebimages/2023/7/20/20230720190380.jpeg
2623,https://www.dailyfreeman.com/2023/07/19/u-s-rep-marc-molinaro-to-vote-in-favor-of-censure-of-fellow-gop-congressman-george-santsos/,U.S. Rep. Marc Molinaro to vote in favor of censure of fellow GOP Congressman George Santos,of congress;house ethics committee;ethics committee,A91355C41B103F6AB53AFA5D897C4032,https://www.dailyfreeman.com/wp-content/uploads/2023/05/George_Santos_Criminal_Charges_49429-1.jpg
2624,https://www.cookislandsnews.com/uncategorised/internal/national/crime/licensing-numbers-signal-peak-tourism-season/,Licensing numbers signal 'peak tourism season' - Cook Islands News,islands police service,14C534EEADBD2CF903132E020FC5663D,https://www.cookislandsnews.com/wp-content/uploads/2023/07/23071417.jpg
2625,https://wpst.com/injured-dog-facebook-scam/,Lost or Injured Pet Facebook Group Scam Goes Viral,canva;laura blankenship|facebook;detroit free press;detroit free;better business bureau,EEC86F969A6884C74AD1BC073D935BBB,https://townsquare.media/site/942/files/2023/07/attachment-Untitled-design-22.jpg?&zc=1&s=0&a=t&q=89
2626,https://indianexpress.com/article/cities/mumbai/sensitisation-of-state-police-force-necessary-to-handle-cases-of-same-sex-couples-bombay-hc-8849335/,Sensitisation of state police force necessary to handle cases of same-sex couples: Bombay HC,high court;maharashtra police,A7B574FFDE63C5D1C16022B86FB49199,https://images.indianexpress.com/2023/07/Hc.jpg
2627,http://www.namibiansun.com/my-zone/photo-of-the-week2023-07-2074511,Photo of the week,high school;cape town international hockey festival,31AC1203EF0F9AC94FF66B4623937B90,https://cdn.nmh.com.na:2083/S3Server/mynamibia-eu/nmhwebimages/2023/7/20/20230720190547.jpeg
2628,https://localnews8.com/politics/cnn-us-politics/2023/07/19/trump-bets-again-on-legal-troubles-yielding-big-donations/,"Trump bets, again, on legal troubles yielding big donations",schouten;jack smith;alex leeds matthews;joe biden;steven cheung;donald trump;doug heye|election commission;justice department;trump save america joint fundraising committee;warner bros;cable news network inc;white house;discovery company;us justice department;cnn;republican national committee,C74DCEED28A9654E016F2E3B5593C86B,https://localnews8.b-cdn.net/2023/07/cnn-L19jb21wb25lbnRzL2ltYWdlL2luc3RhbmNlcy9sZWRlLTUwOGYyZTJlZmE3Yjc0NjdmNmZlYjJiODlmOWRjYWM5-L19wYWdlcy9oX2Y5YTc3ZDFiZjJhOTQ3NTVlNzFiNzU4MTBmZjlhNzlk-300-scaled.jpg
2629,https://www.hospitalitymagazine.com.au/diageo-australia-appoints-new-managing-director/,Diageo Australia appoints new managing director - hospitality,mcpherson;don julio;john okeeffe;diageo asia pacific;johnnie walker|diageo,6ACE208D8DB093409C4CA96557B7A8E1,https://www.hospitalitymagazine.com.au/wp-content/uploads/2023/07/Dan-Hamilton.jpg
2630,https://www.dailytarheel.com/article/2023/07/university-free-tuition-announcement-bog-followup,"UNC Chancellor presents plans to BOG for free tuition, admissions outreach",student transfer excellence program;harvard university;board of trustees;supreme court,19E255E8D2E79D63F8FB45C01D37EB53,https://snworksceo.imgix.net/dth/bccb028f-2866-4929-a3c8-69ea37e52bef.sized-1000x1000.jpg
2631,https://weartv.com/news/local/police-outline-carlee-russell-russells-claims-from-initial-interview-after-returning-home-missing-kidnapping-disappearance-claims-hoover-pd-interstate-459,Police outline Carlee Russell's claims from initial interview after returning home,turrentine;carlee russell|hoover police department,ED316A8079CAF959D72D4B4ACBD92C69,https://weartv.com/resources/media/d3cd4c8a-2ab1-450a-b6de-dc6712fae42a-large16x9_carleerussell.jpg
2632,https://www.hollywoodreporter.com/movies/movie-news/bron-studios-co-financieer-behind-joker-1235540076/,"Bron, Company Behind Joker, Files for Bankruptcy Ã¢â‚¬â€œ The Hollywood Reporter",thomas anderson;jason reitman;aaron l gilbert;charlize theron|united states,A6E1682AAF25A8347D2B884870D38D98,https://www.hollywoodreporter.com/wp-content/uploads/2020/01/joker_still_18-_warner_bros._entertainment_publicity-h_2019.jpg
2633,https://abc13.com/houston-crime-hpd-chase-suspect-leads-authorities-on-ends-at-whataburger-parking-lot/13523193/,"Police chase: 1 detained after leading authorities on pursuit on N. Loop and into Whataburger parking lot, sheriff's office says",|whataburger,C03E206FD46D04FEE28246BE6E508311,https://cdn.abcotvs.com/dip/images/13523199_north-loop-chase-suspect-detained-img.jpg
2634,https://www.zawya.com/markets/equities/mena-equity-capital-market-issuances-fall-adnoc-units-top-ipos-p5iesyii,MENA equity capital market issuances fall; ADNOC units top IPOs,dhabi national oil company;presight ai holding;saudi arabia jamjoom pharmaceutical factory co;dubai islamic bank,477648488184967AD4F9F824A408C4C1,https://static.zawya.com/view/acePublic/alias/contentid/YTI4NzY2ZTktYTNmNS00/39/130306103855xfei-jpg.jpeg?f=3%3A2
2635,https://www.dailymail.co.uk/tvshowbiz/article-12317281/Mariah-Carey-54-enlists-help-twins-Monroe-Moroccan-12-lip-sync-2008-hit-Touch-Body-set-glam-photo-shoot.html,"Mariah Carey, 54, enlists the help of her twins Monroe and Moroccan, 12, as they lip-sync to her 2008 hit Touch My Body on set of VERY glam photo shoot",cole;alyssa scott;mariah carey;millie bobby brown;brittany bell;nick cannon;september nick|instagram;netflix,8D1C34197A29D44D38527A1FD70B6ED0,https://i.dailymail.co.uk/1s/2023/07/19/23/73405277-0-image-a-20_1689806367886.jpg
2636,https://www.wfaa.com/article/news/local/outreach/wednesdays-child/dallas-nonprofit-provides-emergency-resources-for-children-cps-custody-texas/287-2b08670e-db60-4d8c-b727-9640da782130,Wednesday's Child: Community Partners of Dallas needs donations,protective services,BC33476ABB3C7CA4E0C9E07128D00667,https://media.wfaa.com/assets/WFAA/images/9c7e9d72-6816-465b-b116-0eb4156d7649/9c7e9d72-6816-465b-b116-0eb4156d7649_1140x641.jpg
2637,https://www.traveldailymedia.com/dusit-debuts-in-nepal-opens-two-hotels/,Dusit debuts in Nepal opens two hotels,zipline;gilles cretallaz|your new kathmandu;hotel exterior;dusit hotels;narayanhiti palace museum;dusit international;tribhuvan international airport;crest club,B60815D10BDCD59FC0F7E91EA1D1080E,https://www.traveldailymedia.com/assets/2023/07/Dusit-Princess-Kathmandu.jpg
2638,https://www.channelnewsasia.com/asia/how-us-soldier-made-mad-dash-north-korea-3640841,How a US soldier made a mad dash into North Korea,cha;sarah leslie;otto warmbier;andrei lankov|national defense service medal;reuters;korean rotational;korea risk group;korean defense service medal;service ribbon;us army private travis t king,9FEBACD4A4A71294873B57F41252E9EB,"https://onecms-res.cloudinary.com/image/upload/s--PiHmyg4R--/fl_relative,g_south_east,l_one-cms:core:watermark:reuters,w_0.1/f_auto,q_auto/c_fill,g_auto,h_338,w_600/v1/one-cms/core/2023-07-19t192020z_1_lynxmpej6i0ul_rtroptp_3_northkorea-usa-soldier.jpg?itok=xN2Np1kb"
2639,https://www.santacruzsentinel.com/2023/07/19/homeless-encampment-crackdown-reflected-in-spate-of-arrests/,Homeless encampment crackdown reflected in spate of arrests,mustoe;alaqua christensen;elizabeth cooper;larry imwalle|santa cruz police department;community request for service portal;golf club,D9688E25483EB2A1DA0D3F16AA4F5416,https://www.santacruzsentinel.com/wp-content/uploads/2023/05/STC-L-JYGROVE-0517-07_105543145.jpg
2640,https://lifestyle.inquirer.net/469305/shining-the-spotlight-on-indang-weavers/,Shining the spotlight on Indang weavers,remulla;jojie lloren remulla;jojie lloren;jip remulla|instagram,C4A54FCC09D30211B3C90723161BD690,https://lifestyle.inquirer.net/files/2023/07/500544-e1689765308384.jpeg
2641,https://english.elpais.com/usa/2023-07-19/new-hampshire-republican-gov-chris-sununu-wont-seek-reelection-in-2024.html,New Hampshire Republican Gov. Chris Sununu won't seek reelection in 2024 | U.S.,morse;kelly ayotte;kim reynolds;cinde warmington;meghan meehan-draper;george h w bush;maggie hassan;chris sununu;dante scala;joyce craig;donald trump|democratic governors association;u s senate;white house;hampshire senate;republican governors association;university of new hampshire,824C5E9220B2A9C5033B16FA708AE3CE,https://images.english.elpais.com/resizer/pb49tsCu5y3YwLFkAZObcukUlGc=/1200x0/cloudfront-eu-central-1.images.arcpublishing.com/prisa/CVXJNFJ3BZDYZJV3TLEJ5CGVHQ.jpg
2642,https://www.govinfosecurity.com/russian-hackers-probe-ukrainian-defense-sector-backdoor-a-22591,Russian Hackers Probe Ukrainian Defense Sector With Backdoor,bagwe mihirbagwe|information security media group;computer emergency response team of ukraine;national guard of ukraine;infrastructure security agency;microsoft;microsoft exchange,04CF400A2831D37A4E38E2A293E0EBC4,https://130e178e8f8ba617604b-8aedd782b7d22cfe0d1146da69a52436.ssl.cf1.rackcdn.com/russian-hackers-probe-ukrainian-defense-sector-backdoor-showcase_image-7-a-22591.jpg
2643,https://www.ibtimes.com/why-disney-looking-sell-television-assets-3705796,Why Disney Is Looking To Sell Television Assets,munarriz;los angeles;bob iger|nasdaq;apple inc;exchange commission;warner bros;walt disney co;discovery inc;international business times;comcast corp;espn;national geographic;comcast;netflix inc;disney,3F2C2D87A5670F26D23C1F9734B4D937,https://d.ibtimes.com/en/full/3847958/bob-iger-who-previously-served-disneys-ceo-15-years-will-once-again-take-position.jpg
2644,https://www.concordmonitor.com/Howie-Leung-Timeline-51689667,A timeline of Howie Leung events,sununu;djuna perkins;howie leung;terri forsten;fabiana mcleod;tom sica|n h legislature;members of the concord education association;concord school district;concord high school;program in newton;fessenden school;concord police,54CC6D8037684582A6105DEFC436DFA2,http://www.concordmonitor.com/getattachment/a2f36c08-c974-49aa-b125-1109625cac4a/attachment.aspx
2645,https://www.zawya.com/wealth/alternative-investments/saudi-arabia-is-the-biggest-recipient-of-vc-investments-in-mena-for-h1-ncubzciq,Saudi Arabia is the biggest recipient of VC investments in MENA for H1,scaria;imogen lillywhite|saudi venture capital company,A046F3A72E7104420BAB9F2AFED39EF8,https://static.zawya.com/view/acePublic/alias/contentid/MDRlZjQ5YjctOTc4Yi00/59/1329646121.jpeg?f=3%3A2
2646,https://www.whec.com/top-news/wednesdays-lottery-jackpot-is-one-of-the-largest-in-history-1-billion/,"Wednesday's Powerball jackpot is one of the largest in history, $1 billion",green;debbie downer;jack okeefe|olympics;united states,E09ABB276B67FB68CA7397FC07308417,https://www.whec.com/wp-content/uploads/akta/891FC6285CB5C1F6140ADBD46111B64A.jpg
2647,https://indianexpress.com/article/cities/mumbai/4-italian-nationals-and-two-firms-booked-for-stealing-designs-of-us-based-indian-8849313/,4 Italian nationals and two firms booked for 'stealing' designs of US-based Indian,somaiya;pradipkumar sharma;ajit pawar;mrinalini kumari;deepak chavan;uddhav thackeray|,5945FCCA0DFD70818407D9DFAAC73A89,https://images.indianexpress.com/2023/07/mumbai-police-1-2-1-2-2.jpg
2648,https://twitchy.com/justmindy/2023/07/19/dana-loesch-mtg-hunter-pictures-n2385551,Dana Loesch drops the mic on the Left's faux outrage over the GROSS Hunter Biden photos,taylor greene;hunter biden;dana loesch;benny johnson;ryan wade darkhorseryan;dana loesch dloesch;allen herridge;brian krassenstein;marcus aurelius|us congress;house oversight committee,7C2107A7604B7782BA1DAEDD7789E00B,https://media.townhall.com/cdn/hodl/2018/256/fcecf8df-ae71-40ad-b577-33450349449e.jpg
2649,https://www.wbkb11.com/the-foster-closet-in-alpena-seeks-donations-volunteers,"'The Foster Closet' in Alpena Seeks Donations, Volunteers Ã¢â‚¬â€œ WBKB 11",amy derosia|facebook,2DC659ABC7A16A9FC57FCF29A17A926A,https://www.wbkb11.com/wp-content/uploads/2023/07/yup-thius.jpg
2650,https://www.kiplinger.com/investing/stocks/stock-market-today-dow-win-streak-continues-after-goldman-sachs-earnings,Dow Win Streak Continues After Goldman Sachs Earnings,york stock exchange;nasdaq;york stock exchange;bloomberg;census bureau;goldman sachs,BF380B01192C73D26347C6650158D3D5,https://cdn.mos.cms.futurecdn.net/rD6Am356ww5mCgnuJoK5CN-1200-80.jpg
2651,https://news.yahoo.com/ukraine-cant-advance-tanks-alone-110000515.html,Ukraine can't advance with tanks alone and is coming up short on what it really needs to break Russia's defenses,gady;valery zaluzhny|new york times;washington post,D8CF78E7017A472F426E946016351941,https://media.zenfs.com/en/business_insider_articles_888/d0a160c81c8fd55b84d8950f314f5dfa
